Rad Flow,Fpv Close,Fpv Open,High,Bypass,Bpv Close,Bpv Open,label
82,0,38,-21,41,43,2,0
80,0,-2,0,24,83,58,1
83,0,44,26,40,39,0,0
79,0,42,11,38,38,0,0
97,0,42,-25,41,56,14,1
77,-3,-12,-19,40,90,50,0
109,-4,68,0,42,42,0,0
86,0,56,1,31,30,0,0
92,0,24,5,55,69,14,0
79,0,38,0,39,40,2,0
88,0,44,-29,43,44,2,0
85,-6,46,6,39,39,0,0
85,0,56,4,29,28,0,0
78,-3,50,-10,27,29,2,0
81,0,54,20,28,27,0,0
79,2,16,0,41,63,22,0
93,0,44,16,50,50,0,0
97,0,50,-27,41,48,6,1
74,0,28,-1,37,46,8,0
77,0,44,0,33,34,0,0
76,0,36,-20,38,39,2,0
86,0,44,-25,41,42,2,0
76,0,38,15,38,37,0,0
83,0,44,18,39,39,0,0
78,0,42,16,37,37,0,0
87,0,60,20,28,28,0,0
106,0,38,-3,65,67,2,0
108,0,54,12,55,54,0,0
92,0,54,4,36,38,2,0
106,0,72,0,1,34,34,0
105,0,16,-17,68,89,22,0
81,0,-40,142,4,123,120,0
95,0,50,-5,40,46,6,1
84,0,46,-5,35,37,2,0
108,-2,42,-2,66,66,0,0
76,0,24,30,40,53,14,0
80,0,12,-18,43,67,24,0
86,0,38,-3,46,48,2,0
77,0,-2,6,41,80,40,0
77,0,42,14,37,36,0,0
81,0,42,-13,37,39,2,0
80,1,42,0,39,39,0,0
83,0,46,-14,34,36,2,0
81,2,42,1,40,40,0,0
107,0,36,-10,69,71,2,0
96,0,38,-21,41,57,16,1
84,0,52,0,32,32,0,0
77,0,42,0,35,36,0,0
86,0,50,18,38,37,0,0
95,0,46,-5,47,49,2,0
95,8,36,0,40,59,20,1
97,2,42,0,41,55,14,1
77,7,38,0,39,39,0,0
82,0,54,0,28,28,0,0
82,0,18,-11,45,64,18,0
76,0,38,26,38,37,0,0
78,0,52,24,27,26,0,0
87,1,38,0,47,48,2,0
88,0,54,1,34,33,0,0
79,0,44,11,36,35,0,0
80,0,-4,5,25,85,60,1
97,0,56,0,39,40,2,0
97,-1,50,-26,41,48,6,1
107,0,70,0,4,37,34,0
98,1,30,-21,61,67,6,0
79,0,38,26,41,40,0,0
81,0,8,-1,44,73,28,0
106,0,42,0,64,64,0,0
100,0,38,-6,59,61,2,0
88,-7,46,0,41,41,0,0
79,-1,44,0,35,35,0,0
82,4,56,0,24,25,0,0
108,0,46,29,62,61,0,0
81,0,54,-2,25,26,2,0
77,0,-10,-15,21,87,66,1
94,3,18,-5,39,76,38,1
78,-7,6,0,22,73,50,1
106,-4,34,-38,69,72,4,0
77,1,20,-5,40,56,16,0
108,4,46,0,59,61,2,0
79,0,44,15,35,35,0,0
96,0,46,-12,41,50,8,1
86,-3,42,0,42,44,2,0
78,0,10,-7,41,68,26,0
83,0,36,25,46,46,0,0
84,0,42,0,43,43,0,0
86,0,56,17,31,30,0,0
107,2,42,0,64,66,2,0
76,-1,42,-1,34,35,0,0
90,5,6,0,51,85,34,0
85,0,42,-22,41,44,2,0
76,0,30,-22,40,45,6,0
90,4,36,0,53,54,2,0
88,-1,38,0,48,50,2,0
95,-6,38,0,40,57,16,1
76,0,26,7,39,50,10,0
83,0,42,1,41,41,0,0
77,0,12,-20,22,65,42,1
90,0,44,-19,45,46,2,0
83,0,-30,-6,27,114,86,1
83,0,52,27,32,31,0,0
96,1,44,4,41,52,12,1
79,0,16,-8,43,64,22,0
81,-6,54,0,27,26,0,0
87,5,54,-15,31,33,2,0
78,2,38,0,38,39,2,0
76,4,30,18,40,45,6,0
77,0,42,0,34,35,2,0
86,0,52,0,34,35,0,0
83,0,44,11,39,39,0,0
77,0,-10,0,22,88,66,1
106,258,34,-9,69,72,4,0
89,-5,50,0,39,40,0,0
80,0,38,12,42,41,0,0
77,4,-4,0,21,82,62,1
97,0,50,-25,41,48,6,1
102,1,70,-15,1,33,32,0
99,1,50,12,43,49,6,1
80,0,24,25,43,57,14,0
86,2,42,0,44,45,0,0
76,-2,42,0,34,35,2,0
78,-1,46,0,30,32,2,0
77,-6,8,0,40,69,30,0
78,-1,54,0,24,24,0,0
81,0,42,-16,37,39,2,0
98,3,50,0,42,49,6,1
79,0,38,-15,38,40,2,0
82,0,44,-23,36,38,2,0
95,0,42,-14,40,54,14,1
76,0,42,17,35,35,0,0
78,-2,34,-4,41,45,4,0
105,0,36,-1,68,69,0,0
78,0,46,9,33,32,0,0
84,4,50,0,35,35,0,0
83,0,56,1,27,26,0,0
79,0,46,2,33,32,0,0
97,0,50,0,41,48,6,1
80,0,52,-14,27,28,2,0
77,0,-4,1,21,82,60,1
88,0,42,0,45,47,2,0
79,0,16,11,42,64,22,0
79,0,24,7,42,55,14,0
79,6,-22,0,24,103,80,1
81,0,42,0,39,39,0,0
77,0,36,0,40,41,0,0
106,-2,36,0,69,69,0,0
77,0,20,-10,40,56,16,0
79,3,46,0,31,32,0,0
79,0,52,-11,26,27,0,0
75,0,38,21,37,36,0,0
86,-2,46,0,39,39,0,0
94,1,18,0,39,76,38,1
77,1,36,-18,39,41,2,0
78,-1,28,-13,41,50,8,0
77,0,30,-14,22,46,24,1
78,0,50,10,29,29,0,0
78,0,44,30,22,34,12,1
77,7,34,-6,41,44,2,0
85,0,44,0,41,41,0,0
79,0,26,-3,42,53,10,0
79,0,54,-21,23,24,2,0
77,-1,10,5,22,67,46,1
81,0,44,5,37,37,0,0
96,0,50,16,41,47,6,1
105,0,16,-25,68,89,22,0
81,-7,56,0,25,24,0,0
105,0,70,-11,1,35,34,0
81,0,46,-17,32,34,2,0
107,0,30,9,70,76,6,0
95,0,8,-19,58,87,30,0
77,0,50,15,28,28,0,0
83,0,54,0,29,29,0,0
76,0,36,0,39,39,0,0
79,0,54,17,26,24,0,0
88,5,46,0,42,42,0,0
104,0,26,14,66,78,12,0
77,0,44,0,32,33,0,0
106,-2,42,7,65,65,0,0
96,0,42,26,40,55,14,1
92,6,10,0,54,81,28,0
86,0,52,9,35,34,0,0
85,-4,44,-6,40,41,2,0
77,0,42,-16,34,36,2,0
76,0,44,13,33,32,0,0
83,0,42,-14,39,41,2,0
82,0,10,-4,45,72,26,0
102,0,46,0,53,55,2,0
77,0,44,-8,22,34,12,1
81,6,38,0,40,42,2,0
78,4,26,-3,42,52,10,0
83,0,0,-10,46,83,36,0
96,0,42,0,41,55,14,1
77,0,-10,10,21,87,66,1
81,0,38,-5,41,43,2,0
97,-2,46,0,41,51,10,1
85,0,50,0,36,36,0,0
81,0,0,12,25,81,56,1
100,0,30,-19,64,69,6,0
87,0,54,0,33,33,0,0
77,6,16,0,22,62,40,1
90,0,42,-14,47,49,2,0
83,0,52,-2,30,32,2,0
76,-1,36,-30,38,40,2,0
81,0,44,0,36,37,0,0
80,5,38,0,41,41,0,0
83,0,-2,21,47,86,40,0
83,-7,44,2,39,39,0,0
87,0,50,-7,36,38,2,0
81,7,54,0,26,26,0,0
76,0,42,-12,33,35,2,0
105,-1,72,3,1,33,32,0
87,2,42,-6,44,46,2,0
83,0,42,6,42,41,0,0
87,7,-40,6,5,128,124,0
86,0,50,31,38,37,0,0
81,-8,34,0,44,48,4,0
76,0,-18,-19,21,94,74,1
88,0,0,-1,3,88,86,0
86,-2,-40,0,4,127,122,0
76,0,42,3,35,35,0,0
90,0,28,12,53,62,8,0
80,0,16,-27,43,65,22,0
85,0,44,-25,39,41,2,0
78,2,50,4,29,29,0,0
95,0,38,29,39,56,16,1
78,0,10,-25,22,68,46,1
77,0,38,-5,37,39,2,0
81,4,28,0,45,53,8,0
77,0,18,15,22,59,38,1
83,4,36,0,46,46,0,0
92,7,50,0,36,43,6,1
81,2,42,0,39,39,0,0
76,-8,-40,8,4,117,114,0
76,0,42,0,35,35,0,0
86,-1,54,0,31,32,0,0
87,-1,54,-21,31,33,2,0
76,-3,24,15,39,52,14,0
92,8,10,0,54,81,28,0
87,0,44,-10,42,43,2,0
86,-7,42,3,45,44,0,0
93,0,50,14,37,44,6,1
83,0,38,0,45,44,0,0
86,0,42,21,46,45,0,0
84,0,42,-18,40,43,2,0
77,0,8,6,40,69,28,0
109,6,52,-3,56,57,2,0
90,0,50,0,39,41,2,0
82,-6,36,-8,45,46,2,0
86,-2,50,0,35,37,2,0
76,0,46,5,30,30,0,0
82,0,-22,5,26,105,78,1
86,0,52,0,35,35,0,0
79,1,52,0,27,27,0,0
85,0,44,-29,40,41,2,0
86,0,42,2,46,45,0,0
88,0,46,23,42,41,0,0
79,0,26,0,42,54,12,0
93,1,34,0,54,60,6,0
86,0,56,20,31,30,0,0
83,0,-32,22,4,117,112,0
80,0,12,20,43,67,24,0
77,0,44,0,33,34,0,0
85,0,50,-9,34,36,2,0
82,0,50,29,33,33,0,0
93,0,44,0,48,50,2,0
77,0,54,0,22,23,2,0
98,0,44,4,42,54,12,1
103,0,30,-3,66,72,6,0
79,0,42,7,38,37,0,0
107,-3,70,0,2,37,34,0
76,0,46,0,28,30,2,0
77,0,46,-1,31,31,0,0
108,-5,34,-2,71,74,4,0
88,-1,50,3,39,39,0,0
81,-2,44,-3,37,37,0,0
102,0,52,3,51,50,0,0
77,0,38,0,38,39,2,0
77,0,18,0,22,59,38,1
80,0,-2,-1,24,83,58,1
93,3,46,0,48,47,0,0
99,-6,50,0,43,49,6,1
77,-5,34,0,40,43,4,0
81,-1,56,0,24,24,0,0
77,-1,42,-20,34,35,2,0
80,0,52,-23,27,28,2,0
77,4,34,0,41,44,2,0
89,-2,44,0,45,45,0,0
77,-3,46,-3,32,31,0,0
81,0,42,13,41,40,0,0
76,0,28,1,40,48,8,0
108,0,56,-23,49,51,2,0
79,0,54,-29,23,24,2,0
78,0,10,-4,42,68,26,0
88,2,46,-6,40,42,2,0
98,5,42,1,42,57,14,1
78,0,52,38,27,26,0,0
83,0,44,19,39,39,0,0
81,0,2,20,25,78,54,1
88,-2,6,-7,5,83,78,0
105,2,72,4,1,33,32,0
78,0,50,13,29,29,0,0
87,0,42,0,45,46,2,0
77,0,16,-6,40,62,22,0
86,0,42,13,45,44,0,0
106,0,36,-20,68,69,2,0
96,2,56,5,40,39,0,0
77,0,42,-6,34,36,2,0
97,-2,46,-4,41,50,8,1
81,0,8,-12,44,73,28,0
77,1,38,-29,36,39,2,0
79,0,10,32,42,69,26,0
76,0,36,17,40,40,0,0
86,0,52,-16,33,34,2,0
82,0,38,15,45,43,0,0
86,0,46,0,40,40,0,0
86,0,46,-4,37,39,2,0
77,0,42,12,37,36,0,0
77,0,28,31,40,48,8,0
77,-7,50,0,27,28,0,0
81,0,10,-3,45,71,26,0
83,0,46,0,35,37,2,0
81,0,-42,-22,4,125,122,0
86,-1,42,4,45,44,0,0
93,0,30,28,55,62,8,0
86,-7,46,12,41,40,0,0
77,0,54,0,22,23,0,0
82,6,-10,0,26,92,66,1
87,0,46,10,41,41,0,0
86,0,38,0,47,47,0,0
82,0,54,6,29,28,0,0
86,0,44,-5,41,42,2,0
79,1,20,-16,24,59,34,1
77,0,38,3,39,38,0,0
77,1,36,29,40,41,0,0
95,0,50,-13,40,46,6,1
93,0,44,-13,37,49,12,1
74,0,28,5,38,46,8,0
102,0,52,20,51,50,0,0
95,-4,54,-29,40,41,2,0
77,7,20,0,40,56,16,0
95,0,56,1,39,39,0,0
76,0,46,0,29,29,0,0
76,3,44,0,31,32,0,0
76,0,30,-8,40,45,6,0
78,0,12,31,41,65,24,0
92,0,-4,30,36,97,60,1
97,-1,50,0,42,48,6,1
76,0,38,-24,35,37,2,0
95,0,44,0,51,51,0,0
81,1,42,0,40,40,0,0
95,0,8,-7,58,87,30,0
91,0,56,0,33,34,0,0
106,0,28,12,68,77,8,0
81,0,50,-21,29,32,2,0
77,0,-22,6,40,101,60,0
96,0,52,13,41,44,4,1
83,0,46,0,37,36,0,0
86,0,52,17,35,34,0,0
79,6,38,0,42,41,0,0
98,0,50,-3,42,49,8,1
86,0,42,-18,42,44,2,0
82,0,44,-10,36,38,2,0
76,0,42,2,35,35,0,0
91,0,10,7,53,81,28,0
78,0,26,1,41,52,12,0
79,0,36,0,42,43,2,0
84,0,56,-11,25,27,2,0
83,0,36,0,45,46,2,0
75,-4,20,0,38,54,16,0
83,0,44,13,39,39,0,0
79,0,44,4,36,35,0,0
77,0,10,-8,22,67,46,1
81,-3,54,0,26,27,2,0
77,0,-6,-13,21,85,64,1
83,8,34,-13,45,49,4,0
83,-2,16,0,46,67,22,0
76,0,36,-12,38,39,2,0
79,0,16,27,42,63,22,0
77,0,-6,0,21,85,64,1
97,0,12,24,59,84,24,0
79,0,46,11,34,33,0,0
79,4,38,15,42,41,0,0
76,0,46,30,31,30,0,0
84,0,50,28,36,35,0,0
78,0,54,5,25,24,0,0
83,0,12,-1,46,70,24,0
79,0,44,3,36,35,0,0
87,7,54,0,33,33,0,0
98,0,44,0,42,54,12,1
97,6,54,0,41,42,2,0
86,2,44,0,41,42,2,0
77,3,38,0,39,38,0,0
82,-3,-4,0,45,87,42,0
95,-7,38,1,39,56,16,1
79,2,38,-1,39,41,2,0
76,-1,46,-1,30,30,0,0
81,0,-40,0,4,122,118,0
84,-2,-42,5,5,128,124,0
92,1,12,28,54,79,24,0
96,0,42,-18,41,55,14,1
82,0,38,0,41,43,2,0
93,0,44,0,49,50,0,0
78,1,0,10,22,78,56,1
79,0,28,8,42,51,8,0
81,-3,44,-5,36,37,2,0
107,0,70,0,1,37,36,0
77,0,54,0,23,23,0,0
81,0,46,21,36,35,0,0
96,-3,42,104,53,55,2,0
77,0,46,-3,28,30,2,0
81,-6,54,-9,26,27,0,0
84,-2,46,0,37,37,0,0
98,0,28,-5,61,70,8,0
85,0,42,0,44,44,0,0
88,0,56,2,31,31,0,0
77,-4,38,0,38,39,0,0
81,1,-10,-6,25,91,66,1
84,0,44,12,40,40,0,0
81,0,38,0,43,43,0,0
77,0,6,28,40,72,32,0
82,0,54,3,29,28,0,0
93,-1,50,0,37,44,6,1
87,1,54,0,32,33,0,0
78,0,2,28,41,75,34,0
102,0,36,4,65,66,2,0
102,-6,72,0,1,29,28,0
83,8,36,0,46,46,0,0
78,0,46,0,30,32,2,0
86,-2,46,0,41,40,0,0
96,-6,50,-4,40,47,6,1
76,0,44,3,31,32,0,0
83,0,46,17,37,36,0,0
77,0,10,5,22,67,46,1
87,0,50,0,38,38,0,0
77,8,42,0,35,36,0,0
107,2,50,0,57,58,0,0
97,0,54,14,41,42,2,0
99,0,30,5,61,68,6,0
86,0,46,0,39,40,0,0
87,0,46,15,41,41,0,0
83,-3,-40,3,4,124,120,0
76,-1,34,0,39,42,2,0
76,0,38,0,37,37,0,0
84,0,44,10,40,41,0,0
81,0,42,11,39,39,0,0
81,0,38,-16,40,43,2,0
77,0,20,26,40,57,16,0
80,-1,38,-1,41,41,0,0
84,0,-14,-4,3,99,96,0
84,3,26,25,47,58,12,0
79,0,16,31,42,63,22,0
100,0,38,6,63,62,0,0
86,0,42,0,43,44,2,0
80,0,38,18,43,41,0,0
76,0,-14,5,21,92,70,1
78,-5,42,-1,35,37,2,0
79,0,44,-26,33,35,2,0
77,-7,42,-18,34,35,2,0
81,-2,28,0,44,52,8,0
78,0,8,11,23,70,48,1
88,0,50,2,40,39,0,0
86,0,44,-21,41,42,2,0
77,0,-22,3,40,101,60,0
75,0,34,0,38,41,4,0
84,-3,42,-1,43,43,0,0
79,0,42,-8,35,37,2,0
84,0,52,-10,31,32,2,0
96,0,38,-4,41,57,16,1
86,-13,44,14,42,42,0,0
81,4,54,0,25,26,2,0
83,0,6,-9,46,77,32,0
97,0,24,4,60,74,14,0
84,0,42,0,42,43,2,0
81,0,38,0,41,42,2,0
77,0,-28,-26,22,106,84,1
102,-4,34,0,65,69,4,0
84,0,54,1,31,30,0,0
83,0,54,-19,27,28,2,0
78,0,-6,-14,42,86,44,0
76,-2,24,-7,39,53,14,0
89,-2,46,-4,41,42,2,0
89,7,42,27,48,48,0,0
78,0,44,0,34,34,0,0
86,0,56,0,29,30,0,0
81,-2,54,12,27,26,0,0
86,0,44,-7,40,42,2,0
81,0,42,0,40,40,0,0
77,0,52,0,26,25,0,0
90,0,42,0,47,48,2,0
84,0,-28,-16,4,112,108,0
86,0,56,-1,27,29,2,0
78,0,52,5,27,26,0,0
76,2,34,9,40,43,2,0
88,8,46,0,41,42,0,0
80,0,36,0,43,44,0,0
82,0,-2,23,45,85,40,0
83,0,50,6,34,34,0,0
89,-1,44,0,45,45,0,0
77,0,36,-30,39,41,2,0
94,5,46,0,47,48,0,0
105,-7,34,0,68,71,4,0
87,0,54,11,34,33,0,0
88,0,44,4,44,44,0,0
84,0,54,27,31,30,0,0
106,0,30,0,69,75,6,0
77,0,38,9,39,38,0,0
86,-7,42,-1,42,44,2,0
81,0,26,-10,44,55,10,0
89,0,6,22,4,84,80,0
107,0,50,0,57,58,0,0
93,0,12,0,56,81,24,0
81,-6,-10,-5,25,91,66,1
78,0,52,0,27,26,0,0
81,0,54,-8,26,27,2,0
81,0,54,-4,26,27,2,0
86,0,38,0,47,47,0,0
78,0,0,5,41,78,36,0
106,0,38,-6,65,67,2,0
81,0,-10,0,25,92,66,1
83,0,50,24,34,34,0,0
108,3,56,18,52,51,0,0
81,-1,52,4,30,30,0,0
84,-1,46,-2,36,38,2,0
108,0,44,5,64,64,0,0
86,0,44,22,42,42,0,0
77,0,34,13,40,43,2,0
91,6,50,0,41,42,0,0
88,3,42,0,46,46,0,0
76,-1,-2,0,20,79,58,1
77,0,36,-1,22,41,20,1
83,-5,54,0,28,28,0,0
74,0,26,-2,38,48,10,0
86,0,42,7,45,45,0,0
109,0,52,19,58,58,0,0
105,0,18,21,68,87,18,0
85,0,44,15,41,41,0,0
79,0,46,14,33,32,0,0
82,0,18,20,45,64,18,0
82,3,52,0,30,30,0,0
108,-1,44,7,64,64,0,0
78,0,2,-9,42,75,34,0
79,0,24,4,42,55,14,0
81,4,54,0,27,27,0,0
86,-4,52,0,33,34,0,0
78,0,18,18,42,60,18,0
84,0,44,4,40,40,0,0
96,3,50,6,40,47,6,1
76,-1,42,-15,33,35,2,0
80,0,52,-10,27,28,2,0
80,0,30,6,43,49,6,0
76,0,20,-16,39,55,16,0
95,0,8,-24,58,87,30,0
77,0,50,-8,27,28,2,0
82,0,12,31,45,69,24,0
89,3,46,0,42,42,0,0
106,0,38,0,67,67,0,0
88,0,54,0,34,34,0,0
79,0,36,-8,42,43,2,0
83,-2,50,-8,32,34,2,0
90,0,46,7,44,43,0,0
82,0,50,0,33,33,0,0
98,0,44,0,42,54,12,1
83,0,-40,-11,4,125,120,0
84,0,50,0,35,35,0,0
96,0,44,32,53,52,0,0
86,0,36,0,49,50,0,0
83,0,54,-6,28,29,2,0
77,0,38,0,39,38,0,0
86,0,-4,-19,3,91,88,0
113,0,64,-20,47,48,2,0
97,0,44,6,41,53,12,1
108,0,42,0,66,67,0,0
97,0,42,8,41,55,14,1
81,-3,42,0,38,40,2,0
78,0,-4,-8,42,83,42,0
83,-3,42,-6,40,42,2,0
108,0,56,31,53,51,0,0
86,0,60,30,28,27,0,0
79,0,12,22,23,66,42,1
75,-7,20,0,38,54,16,0
81,0,46,-17,32,34,2,0
76,1,46,0,30,30,0,0
88,0,52,-29,35,37,2,0
98,-4,38,-6,42,59,18,1
81,0,46,0,34,34,0,0
84,0,52,-14,31,32,2,0
79,0,-2,-29,42,82,40,0
95,0,36,25,40,59,20,1
83,0,54,-24,27,29,2,0
84,0,-14,2,4,100,96,0
81,1,56,0,24,24,0,0
76,-6,38,0,37,37,0,0
81,0,36,-4,43,44,2,0
77,-6,-10,0,21,87,66,1
79,0,16,6,23,63,40,1
86,0,-22,25,4,109,104,0
78,0,16,-9,42,63,22,0
80,-5,56,0,23,23,0,0
78,0,12,11,22,65,42,1
99,0,46,0,43,52,10,1
79,-2,42,0,35,37,2,0
84,0,54,0,29,30,2,0
74,17,0,3,17,74,56,1
87,4,-4,0,3,92,88,0
79,0,20,25,42,58,16,0
84,6,46,0,38,38,0,0
77,0,38,5,40,39,0,0
81,0,-42,-6,5,125,120,0
87,1,44,-22,41,43,2,0
86,4,-40,4,5,127,122,0
86,0,38,0,45,47,2,0
106,-1,70,-1,1,36,36,0
76,0,38,9,39,37,0,0
81,0,-18,-5,25,99,74,1
102,0,46,0,53,55,2,0
95,3,50,0,46,46,0,0
108,-2,44,11,64,64,0,0
95,1,50,3,47,46,0,0
98,-3,46,0,42,51,10,1
77,0,42,0,34,35,2,0
78,0,-2,15,42,81,40,0
105,0,34,-15,68,71,4,0
76,0,34,-11,40,43,2,0
81,0,38,17,44,43,0,0
80,0,50,-16,29,31,2,0
83,2,42,-6,39,41,2,0
83,0,42,10,42,42,0,0
81,0,42,-8,37,39,2,0
76,214,-22,7,21,99,78,1
91,3,6,0,53,86,32,0
92,0,10,-8,54,81,28,0
77,1,38,-17,36,39,2,0
79,0,36,0,42,43,0,0
83,0,44,-1,38,39,2,0
88,-7,46,6,42,41,0,0
77,0,42,-17,34,35,2,0
78,2,46,0,31,32,0,0
77,4,38,0,39,38,0,0
81,1,44,27,37,37,0,0
77,0,34,4,40,43,4,0
86,0,42,0,44,45,2,0
81,0,-14,-4,25,97,72,1
80,0,24,31,24,57,32,1
108,0,46,23,62,61,0,0
79,1,46,0,31,32,2,0
86,0,50,6,37,37,0,0
86,4,44,5,43,42,0,0
90,0,54,-14,34,35,2,0
96,0,46,-6,41,50,8,1
87,-1,50,19,38,38,0,0
89,2,42,0,47,48,0,0
85,-2,42,-3,42,44,2,0
95,0,38,-5,40,57,16,1
79,5,38,-13,39,41,2,0
86,0,50,1,37,37,0,0
105,-1,18,7,68,87,18,0
79,0,54,4,25,24,0,0
79,0,20,7,43,59,16,0
77,0,50,0,27,28,0,0
89,4,44,-9,44,45,2,0
77,-1,50,20,29,28,0,0
78,-3,6,-9,22,73,50,1
95,0,54,25,40,41,2,0
77,0,46,-21,29,31,2,0
84,0,52,-30,30,32,2,0
102,0,50,0,52,53,0,0
107,0,30,3,70,76,6,0
79,2,34,9,42,46,4,0
102,0,72,552,1,30,28,0
81,0,38,0,41,42,0,0
86,0,54,-14,30,32,2,0
86,0,46,0,40,40,0,0
75,0,42,3,34,34,0,0
79,4,38,-3,39,41,2,0
78,0,44,-18,33,34,2,0
90,0,36,-9,52,53,2,0
87,0,56,-19,28,30,2,0
93,-3,38,0,54,55,0,0
86,0,54,0,33,32,0,0
91,0,44,0,47,47,0,0
83,0,50,-30,32,34,2,0
100,0,30,5,64,69,6,0
82,2,46,31,37,35,0,0
105,-6,28,0,68,77,8,0
82,0,54,-21,26,28,2,0
84,0,30,10,47,53,6,0
76,0,42,-8,32,34,2,0
78,0,44,15,34,34,0,0
77,0,52,0,25,25,0,0
78,-5,6,0,41,73,32,0
81,2,38,-1,41,43,2,0
93,0,44,0,49,50,0,0
93,0,28,-6,56,65,8,0
87,0,50,1,38,38,0,0
77,0,38,20,39,38,0,0
92,0,34,-3,37,59,22,1
109,5,50,-30,58,60,2,0
87,0,44,-18,42,43,2,0
78,2,44,0,22,34,12,1
106,0,26,6,69,80,12,0
86,0,46,1,40,39,0,0
95,2,50,0,40,46,6,1
79,0,54,0,25,24,0,0
80,0,-2,-9,43,83,40,0
80,-3,34,0,43,46,4,0
84,0,-14,21,3,100,96,0
97,6,50,14,41,48,6,1
83,0,42,-9,40,42,2,0
78,3,0,2,41,78,36,0
88,0,46,-23,39,41,2,0
76,0,28,15,39,48,8,0
87,1,42,-5,44,46,2,0
88,0,44,3,44,44,0,0
82,2,46,7,36,35,0,0
88,0,0,0,4,88,84,0
77,0,50,-10,26,28,2,0
111,0,46,-21,62,64,2,0
81,6,42,-7,37,39,2,0
108,2,60,0,46,49,2,0
83,1,26,0,46,57,12,0
79,3,38,-4,39,41,2,0
86,0,-2,18,3,88,84,0
107,6,38,0,67,68,2,0
81,3,36,0,43,44,2,0
90,4,44,3,47,46,0,0
96,0,52,-14,41,44,4,1
94,0,8,-4,57,86,30,0
80,0,34,0,43,46,2,0
74,0,30,-7,37,43,6,0
87,0,50,-24,36,38,2,0
100,-4,30,-7,64,69,6,0
76,0,34,0,39,42,2,0
97,0,34,12,60,64,4,0
107,-6,38,0,68,68,0,0
85,0,42,-17,41,44,2,0
81,4,46,2,35,35,0,0
77,0,52,0,26,26,0,0
81,0,50,-13,30,32,2,0
80,0,20,-4,24,59,36,1
83,0,54,13,30,29,0,0
96,0,50,6,41,47,6,1
77,0,44,-24,22,34,12,1
76,0,26,-30,40,50,10,0
86,1,54,8,33,32,0,0
81,0,52,0,30,30,0,0
76,16,-22,1,21,99,78,1
79,0,34,-3,43,46,2,0
83,5,46,31,37,36,0,0
100,0,46,-1,52,54,2,0
83,5,46,0,37,37,0,0
81,3,42,-7,37,39,2,0
76,-7,-20,0,21,97,76,1
106,0,50,5,56,57,0,0
86,0,56,0,30,30,0,0
81,-2,42,-3,40,40,0,0
96,0,42,-6,53,55,2,0
78,0,24,0,23,55,32,1
79,0,12,-6,23,66,42,1
84,2,-42,-4,4,128,124,0
88,-3,42,0,46,46,0,0
83,-2,38,-1,42,44,2,0
97,0,38,0,41,58,18,1
82,7,54,-1,26,28,2,0
93,0,44,0,49,50,0,0
77,0,28,0,24,48,24,1
84,-4,46,0,36,37,0,0
84,0,54,0,31,30,0,0
79,0,0,0,26,79,52,0
82,0,12,1,45,69,24,0
87,0,42,-26,43,46,2,0
87,-3,44,0,43,43,0,0
97,-2,46,-6,41,51,10,1
80,0,10,-24,43,70,26,0
86,-4,44,0,43,42,0,0
79,0,52,14,27,27,0,0
78,0,46,28,33,32,0,0
86,2,-6,1,4,94,90,0
88,0,46,-8,40,42,2,0
92,4,-2,0,36,94,58,1
84,3,-12,20,4,97,94,0
81,-7,52,24,30,30,0,0
104,2,54,5,51,49,0,0
83,0,46,-6,34,37,2,0
77,4,-6,0,21,85,64,1
83,1,38,-6,42,44,2,0
85,0,52,-9,32,33,2,0
76,-2,-2,0,37,79,42,0
86,0,42,0,44,44,0,0
97,-1,20,0,60,76,16,0
80,-2,38,17,43,41,0,0
79,0,34,-5,43,46,2,0
86,0,46,25,41,40,0,0
77,0,44,0,33,34,0,0
79,0,52,-8,26,27,2,0
81,3,46,2,35,34,0,0
86,3,42,2,45,45,0,0
95,0,12,-11,58,82,24,0
78,0,12,4,42,65,24,0
111,5,62,0,48,49,2,0
108,3,72,8,1,35,34,0
76,0,44,13,32,32,0,0
86,0,46,4,40,39,0,0
